transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,georeference
2024-01-01T01:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Full Fare,33.0,0.0,40.74841,-73.87661,"{'type': 'Point', 'coordinates': [-73.87661, 40.74841]}"
2024-01-01T01:00:00.000,subway,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,metrocard,Metrocard - Unlimited 30-Day,16.0,0.0,40.700485,-73.80797,"{'type': 'Point', 'coordinates': [-73.80797, 40.700485]}"
2024-01-01T01:00:00.000,subway,141,Park Pl (S),Brooklyn,omny,OMNY - Full Fare,22.0,0.0,40.67477,-73.95763,"{'type': 'Point', 'coordinates': [-73.95763, 40.67477]}"
2024-01-01T01:00:00.000,subway,257,Sutphin Blvd (F),Queens,metrocard,Metrocard - Full Fare,4.0,0.0,40.70546,-73.81071,"{'type': 'Point', 'coordinates': [-73.81071, 40.70546]}"
2024-01-01T01:00:00.000,subway,9,"57 St-7 Av (N,Q,R,W)",Manhattan,metrocard,Metrocard - Fair Fare,9.0,0.0,40.764664,-73.98066,"{'type': 'Point', 'coordinates': [-73.98066, 40.764664]}"
2024-01-01T01:00:00.000,subway,2,"Astoria Blvd (N,W)",Queens,metrocard,Metrocard - Other,6.0,0.0,40.77026,-73.91785,"{'type': 'Point', 'coordinates': [-73.91785, 40.77026]}"
2024-01-01T01:00:00.000,subway,158,"86 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,20.0,0.0,40.78587,-73.96892,"{'type': 'Point', 'coordinates': [-73.96892, 40.78587]}"
2024-01-01T01:00:00.000,subway,118,3 Av (L),Manhattan,omny,OMNY - Full Fare,286.0,3.0,40.73285,-73.98612,"{'type': 'Point', 'coordinates': [-73.98612, 40.73285]}"
2024-01-01T01:00:00.000,subway,386,Mt Eden Av (4),Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.844433,-73.91469,"{'type': 'Point', 'coordinates': [-73.91469, 40.844433]}"
2024-01-01T01:00:00.000,subway,333,"Wall St (2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0,40.70682,-74.0091,"{'type': 'Point', 'coordinates': [-74.0091, 40.70682]}"
2024-01-01T01:00:00.000,subway,270,"46 St (M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.756313,-73.91333,"{'type': 'Point', 'coordinates': [-73.91333, 40.756313]}"
2024-01-01T01:00:00.000,subway,26,"DeKalb Av (B,Q,R)",Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.690636,-73.98183,"{'type': 'Point', 'coordinates': [-73.98183, 40.690636]}"
2024-01-01T01:00:00.000,subway,82,"104 St (J,Z)",Queens,omny,OMNY - Full Fare,9.0,0.0,40.69518,-73.84433,"{'type': 'Point', 'coordinates': [-73.84433, 40.69518]}"
2024-01-01T01:00:00.000,subway,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,metrocard,Metrocard - Fair Fare,15.0,0.0,40.758663,-73.98133,"{'type': 'Point', 'coordinates': [-73.98133, 40.758663]}"
2024-01-01T01:00:00.000,subway,154,"116 St (C,B)",Manhattan,omny,OMNY - Full Fare,54.0,1.0,40.805084,-73.95488,"{'type': 'Point', 'coordinates': [-73.95488, 40.805084]}"
2024-01-01T01:00:00.000,subway,311,86 St (1),Manhattan,omny,OMNY - Full Fare,176.0,0.0,40.788643,-73.97622,"{'type': 'Point', 'coordinates': [-73.97622, 40.788643]}"
2024-01-01T01:00:00.000,subway,301,181 St (1),Manhattan,omny,OMNY - Full Fare,48.0,2.0,40.849506,-73.93359,"{'type': 'Point', 'coordinates': [-73.93359, 40.849506]}"
2024-01-01T01:00:00.000,subway,133,Atlantic Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.675346,-73.9031,"{'type': 'Point', 'coordinates': [-73.9031, 40.675346]}"
2024-01-01T01:00:00.000,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0,40.78567,-73.95107,"{'type': 'Point', 'coordinates': [-73.95107, 40.78567]}"
2024-01-01T01:00:00.000,subway,146,181 St (A),Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.851696,-73.937965,"{'type': 'Point', 'coordinates': [-73.937965, 40.851696]}"
2024-01-01T01:00:00.000,subway,394,110 St (6),Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0,40.79502,-73.94425,"{'type': 'Point', 'coordinates': [-73.94425, 40.79502]}"
2024-01-01T01:00:00.000,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Other,5.0,0.0,40.78567,-73.95107,"{'type': 'Point', 'coordinates': [-73.95107, 40.78567]}"
2024-01-01T01:00:00.000,subway,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,41.0,0.0,40.703087,-74.01299,"{'type': 'Point', 'coordinates': [-74.01299, 40.703087]}"
2024-01-01T01:00:00.000,subway,198,Howard Beach-JFK Airport (A),Queens,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.660477,-73.8303,"{'type': 'Point', 'coordinates': [-73.8303, 40.660477]}"
2024-01-01T01:00:00.000,subway,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,metrocard,Metrocard - Unlimited 30-Day,5.0,0.0,40.70215,-73.80111,"{'type': 'Point', 'coordinates': [-73.80111, 40.70215]}"
2024-01-01T01:00:00.000,subway,99,"Lorimer St (M,J)",Brooklyn,omny,OMNY - Full Fare,25.0,0.0,40.70387,-73.94741,"{'type': 'Point', 'coordinates': [-73.94741, 40.70387]}"
2024-01-01T01:00:00.000,subway,270,"46 St (M,R)",Queens,omny,OMNY - Full Fare,13.0,0.0,40.756313,-73.91333,"{'type': 'Point', 'coordinates': [-73.91333, 40.756313]}"
2024-01-01T01:00:00.000,subway,53,Neck Rd (Q),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.595245,-73.95516,"{'type': 'Point', 'coordinates': [-73.95516, 40.595245]}"
2024-01-01T01:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.66404,-73.90057,"{'type': 'Point', 'coordinates': [-73.90057, 40.66404]}"
